#EffectorID	Species	Value1	Value2	Value3	Value4
effector_195	species_20	18.9	51	7626	195
effector_195	species_21	36.6	11.5	7627	195
effector_195	species_22	59.9	20.7	7628	195
effector_195	species_23	66.5	71	7629	195
effector_195	species_24	88.7	12.8	7630	195
effector_195	species_25	75.2	17.8	7631	195
effector_195	species_26	80.4	49.1	7632	195
effector_195	species_27	19.2	15.4	7633	195
effector_195	species_28	27.6	83.5	7634	195
effector_195	species_29	67.5	97.8	7635	195
effector_195	species_30	72.3	11.9	7636	195
effector_195	species_31	37.7	92.7	7637	195
effector_195	species_32	7.4	35	7638	195
effector_195	species_33	49.2	25.2	7639	195
effector_195	species_34	9.8	56.2	7640	195
effector_195	species_35	44.3	81.7	7641	195
effector_195	species_36	32.8	8.4	7642	195
effector_195	species_37	85.1	88.1	7643	195
effector_195	species_38	90.7	74.8	7644	195
effector_196	species_0	35.2	25.7	7645	196
effector_196	species_1	24.8	49.2	7646	196
effector_196	species_2	58	7.4	7647	196
effector_196	species_3	22.4	21.7	7648	196
effector_196	species_4	66.2	17.7	7649	196
effector_196	species_5	99.5	39.7	7650	196
effector_196	species_6	23.1	49	7651	196
effector_196	species_7	54.5	44.3	7652	196
effector_196	species_8	40.3	92.9	7653	196
effector_196	species_9	85.6	43.7	7654	196
effector_196	species_10	20.7	69.6	7655	196
effector_196	species_11	84.7	57.2	7656	196
effector_196	species_12	54.1	64.2	7657	196
effector_196	species_13	32.2	40.7	7658	196
effector_196	species_14	93.3	95.1	7659	196
effector_196	species_15	86.5	44.5	7660	196
effector_196	species_16	92	78.4	7661	196
effector_196	species_17	98.5	45.5	7662	196
effector_196	species_18	73.1	60.9	7663	196
effector_196	species_19	27.1	34.7	7664	196
effector_196	species_20	39.4	37.5	7665	196
effector_196	species_21	66.4	55.7	7666	196
effector_196	species_22	98	56.1	7667	196
effector_196	species_23	69	50.7	7668	196
effector_196	species_24	81.9	12.5	7669	196
effector_196	species_25	8.4	33.3	7670	196
effector_196	species_26	59.2	74.6	7671	196
effector_196	species_27	28.9	17.7	7672	196
effector_196	species_28	54.2	32.9	7673	196
effector_196	species_29	78.4	92.2	7674	196
effector_196	species_30	22.7	79.3	7675	196
effector_196	species_31	60.9	26.9	7676	196
effector_196	species_32	83.1	79.7	7677	196
effector_196	species_33	41.4	42.4	7678	196
effector_196	species_34	1.1	53.1	7679	196
effector_196	species_35	99.5	47.9	7680	196
effector_196	species_36	58.5	42.1	7681	196
effector_196	species_37	24.5	69.5	7682	196
effector_196	species_38	93.5	50	7683	196
effector_197	species_0	26.6	3	7684	197
effector_197	species_1	21	90.3	7685	197
effector_197	species_2	65.8	47.4	7686	197
effector_197	species_3	89.9	13.5	7687	197
effector_197	species_4	86.7	27.3	7688	197
effector_197	species_5	70.8	55.7	7689	197
effector_197	species_6	29.7	42.6	7690	197
effector_197	species_7	81	40.7	7691	197
effector_197	species_8	9.7	19.1	7692	197
effector_197	species_9	20.1	16.3	7693	197
effector_197	species_10	34.6	10.1	7694	197
effector_197	species_11	49.6	14.8	7695	197
effector_197	species_12	26.4	91.6	7696	197
effector_197	species_13	54.9	27.9	7697	197
effector_197	species_14	23	49.8	7698	197
effector_197	species_15	82.4	81.3	7699	197
effector_197	species_16	4.2	77	7700	197
effector_197	species_17	89.6	9	7701	197
effector_197	species_18	42.8	3.4	7702	197
effector_197	species_19	82.3	61.9	7703	197
effector_197	species_20	12.5	76	7704	197
effector_197	species_21	79.9	51.3	7705	197
effector_197	species_22	41.2	3.2	7706	197
effector_197	species_23	20.3	30	7707	197
effector_197	species_24	45.5	22.9	7708	197
effector_197	species_25	34.3	60.5	7709	197
effector_197	species_26	87.9	98.2	7710	197
effector_197	species_27	93.9	59.7	7711	197
effector_197	species_28	64.6	29.6	7712	197
effector_197	species_29	89.7	13.6	7713	197
effector_197	species_30	83.3	93.8	7714	197
effector_197	species_31	69.5	15.4	7715	197
effector_197	species_32	27.5	91	7716	197
effector_197	species_33	24.9	57.9	7717	197
effector_197	species_34	42.6	96.3	7718	197
effector_197	species_35	28.7	32.2	7719	197
effector_197	species_36	42.2	76.8	7720	197
effector_197	species_37	90.2	15.1	7721	197
effector_197	species_38	91.7	19.8	7722	197
effector_198	species_0	18.4	33.7	7723	198
effector_198	species_1	95.3	58.4	7724	198
effector_198	species_2	47.9	97.7	7725	198
effector_198	species_3	56.9	69.2	7726	198
effector_198	species_4	73.3	21.4	7727	198
effector_198	species_5	49.3	64.1	7728	198
effector_198	species_6	52.2	93.9	7729	198
effector_198	species_7	28.1	32.5	7730	198
effector_198	species_8	94.7	68.6	7731	198
effector_198	species_9	65.1	38.8	7732	198
effector_198	species_10	28.7	50.9	7733	198
effector_198	species_11	37.4	11.1	7734	198
effector_198	species_12	76.9	80.8	7735	198
effector_198	species_13	11.8	69.5	7736	198
effector_198	species_14	49.6	62.7	7737	198
effector_198	species_15	56.5	58.7	7738	198
effector_198	species_16	65.3	70.4	7739	198
effector_198	species_17	56.4	88.3	7740	198
effector_198	species_18	61.7	32	7741	198
effector_198	species_19	92.3	1	7742	198
effector_198	species_20	95.6	97	7743	198
effector_198	species_21	35.2	48.5	7744	198
effector_198	species_22	45.6	92.6	7745	198
effector_198	species_23	86.1	46	7746	198
effector_198	species_24	74.7	97.4	7747	198
effector_198	species_25	64.9	9	7748	198
effector_198	species_26	71.8	25.1	7749	198
effector_198	species_27	31.2	69.6	7750	198
effector_198	species_28	9.8	57.7	7751	198
effector_198	species_29	88.4	8.1	7752	198
effector_198	species_30	97	90.2	7753	198
effector_198	species_31	14	50.8	7754	198
effector_198	species_32	40.9	7.6	7755	198
effector_198	species_33	4.2	58.6	7756	198
effector_198	species_34	16.6	85.3	7757	198
effector_198	species_35	58.3	58.7	7758	198
effector_198	species_36	17.9	89.5	7759	198
effector_198	species_37	69	70.2	7760	198
effector_198	species_38	46.9	89.5	7761	198
effector_199	species_0	76.8	21.7	7762	199
effector_199	species_1	5.9	56.5	7763	199
effector_199	species_2	95.5	43.9	7764	199
effector_199	species_3	5.3	34.3	7765	199
effector_199	species_4	77.5	45.5	7766	199
effector_199	species_5	35.2	96.9	7767	199
effector_199	species_6	74	77.5	7768	199
effector_199	species_7	21.6	47.1	7769	199
effector_199	species_8	47	20.9	7770	199
effector_199	species_9	68.4	14.6	7771	199
effector_199	species_10	36.1	1.3	7772	199
effector_199	species_11	86.3	3.3	7773	199
effector_199	species_12	52.7	90.9	7774	199
effector_199	species_13	8.4	97.9	7775	199
effector_199	species_14	27.4	31	7776	199
effector_199	species_15	78.2	74.6	7777	199
effector_199	species_16	38.8	70.3	7778	199
effector_199	species_17	84.9	64	7779	199
effector_199	species_18	15.6	12	7780	199
effector_199	species_19	72	42.9	7781	199
effector_199	species_20	63.6	47.1	7782	199
effector_199	species_21	13.4	82.6	7783	199
effector_199	species_22	41.1	58	7784	199
effector_199	species_23	21.7	92.4	7785	199
effector_199	species_24	12.7	68.9	7786	199
effector_199	species_25	1.3	97	7787	199
effector_199	species_26	88.8	47.1	7788	199
effector_199	species_27	87.4	26.1	7789	199
effector_199	species_28	84	42.6	7790	199
effector_199	species_29	35.5	67.2	7791	199
effector_199	species_30	59.5	6.5	7792	199
effector_199	species_31	81.3	97.7	7793	199
effector_199	species_32	0.1	67.9	7794	199
effector_199	species_33	10.4	59.8	7795	199
effector_199	species_34	5.8	37.8	7796	199
effector_199	species_35	89.6	69.7	7797	199
effector_199	species_36	7.9	72.7	7798	199
effector_199	species_37	22.5	14.3	7799	199
effector_199	species_38	57.1	18.5	7800	199
effector_200	species_0	52.4	76.8	7801	200
effector_200	species_1	80	38.5	7802	200
effector_200	species_2	23.6	70	7803	200
effector_200	species_3	4.1	19.5	7804	200
effector_200	species_4	37.6	62.7	7805	200
effector_200	species_5	60	53.9	7806	200
effector_200	species_6	27.1	68.8	7807	200
effector_200	species_7	90.6	83.3	7808	200
effector_200	species_8	6.5	66.2	7809	200
effector_200	species_9	16.4	93.2	7810	200
effector_200	species_10	34.7	36.9	7811	200
effector_200	species_11	40.4	6.8	7812	200
effector_200	species_12	89.7	22.1	7813	200
effector_200	species_13	97.8	85.3	7814	200
effector_200	species_14	18.2	46.3	7815	200
effector_200	species_15	55.6	58.9	7816	200
effector_200	species_16	27.2	58.6	7817	200
effector_200	species_17	57.2	87.1	7818	200
effector_200	species_18	59.1	80.9	7819	200
effector_200	species_19	56.7	41.6	7820	200
effector_200	species_20	23.5	25	7821	200
effector_200	species_21	19.3	72.6	7822	200
effector_200	species_22	57.7	7.1	7823	200
effector_200	species_23	89.5	96.3	7824	200
effector_200	species_24	56.7	67.5	7825	200
effector_200	species_25	10.1	37.4	7826	200
effector_200	species_26	65	89.5	7827	200
effector_200	species_27	30.7	35.8	7828	200
effector_200	species_28	24.6	48.4	7829	200
effector_200	species_29	86.6	81.6	7830	200
effector_200	species_30	10.6	96.6	7831	200
effector_200	species_31	93.7	3	7832	200
effector_200	species_32	53.5	7.5	7833	200
effector_200	species_33	51.4	19.7	7834	200
effector_200	species_34	14.1	83.6	7835	200
effector_200	species_35	63.2	7.7	7836	200
effector_200	species_36	72.2	21.1	7837	200
effector_200	species_37	43.5	19.9	7838	200
effector_200	species_38	83.1	74.6	7839	200
effector_201	species_0	52.9	43.8	7840	201
effector_201	species_1	33.9	60.2	7841	201
effector_201	species_2	50.1	70.4	7842	201
effector_201	species_3	38.8	45.7	7843	201
effector_201	species_4	29.8	38.1	7844	201
effector_201	species_5	59.7	12.2	7845	201
effector_201	species_6	87.7	97.7	7846	201
effector_201	species_7	28.9	97.8	7847	201
effector_201	species_8	87.9	69	7848	201
effector_201	species_9	95.5	29.7	7849	201
effector_201	species_10	33.4	44.8	7850	201
effector_201	species_11	83.7	55	7851	201
effector_201	species_12	53.3	48	7852	201
effector_201	species_13	13	83.4	7853	201
effector_201	species_14	16.7	92.4	7854	201
effector_201	species_15	84.5	51.9	7855	201
effector_201	species_16	11.3	70	7856	201
effector_201	species_17	85	6.1	7857	201
effector_201	species_18	79.7	9.1	7858	201
effector_201	species_19	87.5	47.5	7859	201
effector_201	species_20	25.1	59.8	7860	201
effector_201	species_21	15.4	3.4	7861	201
effector_201	species_22	1.9	83.4	7862	201
effector_201	species_23	44.7	27.2	7863	201
effector_201	species_24	71.1	59	7864	201
effector_201	species_25	50.2	66.5	7865	201
effector_201	species_26	31.1	8.9	7866	201
effector_201	species_27	59.1	62.9	7867	201
effector_201	species_28	3.2	15.8	7868	201
effector_201	species_29	9.9	49.7	7869	201
effector_201	species_30	0.1	8.8	7870	201
effector_201	species_31	98.9	21.9	7871	201
effector_201	species_32	16.4	25.6	7872	201
effector_201	species_33	90.5	61.7	7873	201
effector_201	species_34	29.9	4.7	7874	201
effector_201	species_35	76.2	17.1	7875	201
effector_201	species_36	88.1	64.5	7876	201
effector_201	species_37	4.9	15.6	7877	201
effector_201	species_38	29.2	52	7878	201
effector_202	species_0	31.7	27	7879	202
effector_202	species_1	32.2	31.5	7880	202
effector_202	species_2	54.9	44.8	7881	202
effector_202	species_3	30.8	73.8	7882	202
effector_202	species_4	70.4	6.5	7883	202
effector_202	species_5	15	80.9	7884	202
effector_202	species_6	88.3	5.2	7885	202
effector_202	species_7	79.5	92.7	7886	202
effector_202	species_8	49.3	54.2	7887	202
effector_202	species_9	73.4	51.7	7888	202
effector_202	species_10	54.1	93.6	7889	202
effector_202	species_11	26.6	49.3	7890	202
effector_202	species_12	94.4	83.9	7891	202
effector_202	species_13	82.1	63.6	7892	202
effector_202	species_14	99.7	28.4	7893	202
effector_202	species_15	97.9	60.3	7894	202
effector_202	species_16	32.6	15.6	7895	202
effector_202	species_17	86.4	57.9	7896	202
effector_202	species_18	50.5	68.3	7897	202
effector_202	species_19	32.5	8.8	7898	202
effector_202	species_20	99.6	50	7899	202
effector_202	species_21	12.4	1.3	7900	202
effector_202	species_22	19.7	87.4	7901	202
effector_202	species_23	89	95.9	7902	202
effector_202	species_24	22.1	39.5	7903	202
effector_202	species_25	74.3	2.2	7904	202
effector_202	species_26	14	87.3	7905	202
effector_202	species_27	38.2	73.6	7906	202
effector_202	species_28	8.9	18.5	7907	202
effector_202	species_29	82.9	42.4	7908	202
effector_202	species_30	53.3	6	7909	202
effector_202	species_31	84.7	3.4	7910	202
effector_202	species_32	70.1	11.9	7911	202
effector_202	species_33	2.2	61.8	7912	202
effector_202	species_34	20.5	81.1	7913	202
effector_202	species_35	0.7	88	7914	202
effector_202	species_36	30.9	33.3	7915	202
effector_202	species_37	6.9	74.4	7916	202
effector_202	species_38	53.3	73.6	7917	202
effector_203	species_0	88.2	7.6	7918	203
effector_203	species_1	76.1	13.3	7919	203
effector_203	species_2	76.6	61.7	7920	203
effector_203	species_3	7.4	69.3	7921	203
effector_203	species_4	99	63.7	7922	203
effector_203	species_5	31.1	56.5	7923	203
effector_203	species_6	15.1	78.2	7924	203
effector_203	species_7	66.3	65	7925	203
effector_203	species_8	33.8	33.3	7926	203
effector_203	species_9	21.9	68.9	7927	203
effector_203	species_10	38.6	59.2	7928	203
effector_203	species_11	97.8	44.9	7929	203
effector_203	species_12	55.7	11.2	7930	203
effector_203	species_13	82.5	18.1	7931	203
effector_203	species_14	39.8	10.6	7932	203
effector_203	species_15	50.4	51.5	7933	203
effector_203	species_16	17	15.9	7934	203
effector_203	species_17	39.5	92.3	7935	203
effector_203	species_18	93.5	25.6	7936	203
effector_203	species_19	81.9	12.9	7937	203
effector_203	species_20	98	82	7938	203
effector_203	species_21	36.2	1.2	7939	203
effector_203	species_22	8.5	21.1	7940	203
effector_203	species_23	15.1	38	7941	203
effector_203	species_24	5.5	58.4	7942	203
effector_203	species_25	62.1	35	7943	203
effector_203	species_26	70.5	16.9	7944	203
effector_203	species_27	64.1	28.9	7945	203
effector_203	species_28	20.6	76.3	7946	203
effector_203	species_29	71.8	18.9	7947	203
effector_203	species_30	94.3	41.6	7948	203
effector_203	species_31	24.7	78.8	7949	203
effector_203	species_32	14.7	25.3	7950	203
effector_203	species_33	79.1	71.4	7951	203
effector_203	species_34	20.5	43.4	7952	203
effector_203	species_35	52	90.8	7953	203
effector_203	species_36	38.2	33.6	7954	203
effector_203	species_37	8.1	85.2	7955	203
effector_203	species_38	21.8	74.8	7956	203
effector_204	species_0	94.5	5.3	7957	204
effector_204	species_1	85.2	53	7958	204
effector_204	species_2	35.3	91.2	7959	204
effector_204	species_3	49.9	59.8	7960	204
effector_204	species_4	69.9	63	7961	204
effector_204	species_5	11.9	42.2	7962	204
effector_204	species_6	3.5	7.1	7963	204
effector_204	species_7	22.8	59.8	7964	204
effector_204	species_8	2.3	78.6	7965	204
effector_204	species_9	48.7	32.1	7966	204
effector_204	species_10	85.9	67.7	7967	204
effector_204	species_11	74.1	17.9	7968	204
effector_204	species_12	31.9	40.5	7969	204
effector_204	species_13	68.8	82.5	7970	204
effector_204	species_14	60	5.1	7971	204
effector_204	species_15	88.7	59.2	7972	204
effector_204	species_16	66.5	85.6	7973	204
effector_204	species_17	45.1	18.6	7974	204
effector_204	species_18	30.1	98.4	7975	204
effector_204	species_19	70.9	0.1	7976	204
effector_204	species_20	15.1	2.3	7977	204
effector_204	species_21	27.4	82	7978	204
effector_204	species_22	20.1	96.9	7979	204
effector_204	species_23	84.5	18.9	7980	204
effector_204	species_24	20.4	76.7	7981	204
effector_204	species_25	20	86.9	7982	204
effector_204	species_26	10	63.8	7983	204
effector_204	species_27	65.8	10.7	7984	204
effector_204	species_28	45.2	40.7	7985	204
effector_204	species_29	96	7.1	7986	204
effector_204	species_30	21.8	81.9	7987	204
effector_204	species_31	97.7	62.4	7988	204
effector_204	species_32	72.9	9.3	7989	204
effector_204	species_33	93.6	75	7990	204
effector_204	species_34	27.4	47	7991	204
effector_204	species_35	26.6	62.9	7992	204
effector_204	species_36	88.3	45.3	7993	204
effector_204	species_37	63.4	64.5	7994	204
effector_204	species_38	37.6	14.6	7995	204
effector_205	species_0	35.9	80.7	7996	205
effector_205	species_1	68.8	34.9	7997	205
effector_205	species_2	84.4	39.7	7998	205
effector_205	species_3	49.8	79.4	7999	205
effector_205	species_4	79.9	24.5	8000	205
effector_205	species_5	39.5	28.4	8001	205
effector_205	species_6	29.6	59.5	8002	205
effector_205	species_7	78.5	60.7	8003	205
effector_205	species_8	14.4	96.7	8004	205
effector_205	species_9	83.4	49.7	8005	205
effector_205	species_10	95.1	75.2	8006	205
effector_205	species_11	8.4	41.1	8007	205
effector_205	species_12	9.5	88.3	8008	205
effector_205	species_13	49.6	21.8	8009	205
effector_205	species_14	22	17.5	8010	205
effector_205	species_15	3.6	93	8011	205
effector_205	species_16	60.7	6.9	8012	205
effector_205	species_17	75.3	57.7	8013	205
effector_205	species_18	33.1	89.1	8014	205
effector_205	species_19	15.1	99.1	8015	205
effector_205	species_20	75.9	59.5	8016	205
effector_205	species_21	4.6	10.2	8017	205
effector_205	species_22	31.5	38.3	8018	205
effector_205	species_23	15.8	63.8	8019	205
effector_205	species_24	39.1	28.3	8020	205
effector_205	species_25	20	76.5	8021	205
